state,zip,agi
Tennessee,37031,53365
Tennessee,37032,49819
Tennessee,37033,43279
Tennessee,37034,53449
Tennessee,37035,52639
Tennessee,37036,49495
Tennessee,37037,58514
Tennessee,37040,44120
Tennessee,37042,38692
Tennessee,37043,61591
Tennessee,37046,81185
Tennessee,37047,46527
Tennessee,37048,62961
Tennessee,37049,51917
Tennessee,37050,46428
Tennessee,37051,46440
Tennessee,37052,50442
Tennessee,37055,46052
Tennessee,37057,45220
Tennessee,37058,49473
Tennessee,37059,39843
Tennessee,37060,59482
Tennessee,37061,43558
Tennessee,37062,59220
Tennessee,37064,86562
Tennessee,37066,59989
Tennessee,37067,97285
Tennessee,37069,104570
Tennessee,37072,55111
Tennessee,37073,55631
Tennessee,37074,42394
Tennessee,37075,67032
Tennessee,37076,52214
Tennessee,37078,44696
Tennessee,37079,43574
Tennessee,37080,55669
Tennessee,37082,63455
Tennessee,37083,41298
Tennessee,37085,70103
Tennessee,37086,42147
Tennessee,37087,55467
Tennessee,37090,58425
Tennessee,37091,44422
Tennessee,37095,40822
Tennessee,37096,40113
Tennessee,37097,40586
Tennessee,37098,39414
Tennessee,37101,46501
Tennessee,37110,40454
Tennessee,37115,35732
Tennessee,37118,70039
Tennessee,37122,73412
Tennessee,37127,58338
Tennessee,37128,62276
Tennessee,37129,60779
Tennessee,37130,45063
Tennessee,37134,54166
Tennessee,37135,96744
Tennessee,37137,39004
Tennessee,37138,60223
Tennessee,37141,48437
Tennessee,37142,50694
Tennessee,37143,58984
Tennessee,37144,47201
Tennessee,37145,46093
Tennessee,37146,63840
Tennessee,37148,47177
Tennessee,37149,53125
Tennessee,37150,34872
Tennessee,37151,44021
Tennessee,37153,62898
Tennessee,37160,41323
Tennessee,37166,41379
Tennessee,37167,52392
Tennessee,37171,40909
Tennessee,37172,46978
Tennessee,37174,70897
Tennessee,37175,40789
Tennessee,37178,46840
Tennessee,37179,81930
Tennessee,37180,46532
Tennessee,37181,42338
Tennessee,37183,54586
Tennessee,37184,48207
Tennessee,37185,47714
Tennessee,37186,39090
Tennessee,37187,48442
Tennessee,37188,57392
Tennessee,37189,51117
Tennessee,37190,45006
Tennessee,37191,50069
Tennessee,37201,78993
Tennessee,37203,65758
Tennessee,37204,81806
Tennessee,37205,106497
Tennessee,37206,52361
Tennessee,37207,33328
Tennessee,37208,37455
Tennessee,37209,49965
Tennessee,37210,33386
Tennessee,37211,44975
Tennessee,37212,74983
Tennessee,37214,49077
Tennessee,37215,111489
Tennessee,37216,48113
Tennessee,37217,35417
Tennessee,37218,39510
Tennessee,37219,74166
Tennessee,37220,104587
Tennessee,37221,72608
Tennessee,37228,37837
Tennessee,37301,38114
Tennessee,37302,71250
Tennessee,37303,46647
Tennessee,37305,30357
Tennessee,37306,46982
Tennessee,37307,43690
Tennessee,37308,48060
Tennessee,37309,44505
Tennessee,37310,59520
Tennessee,37311,37962
Tennessee,37312,55595
Tennessee,37313,39250
Tennessee,37317,39646
Tennessee,37318,38871
Tennessee,37321,45450
Tennessee,37322,46068
Tennessee,37323,44890
Tennessee,37324,41590
Tennessee,37325,47260
Tennessee,37327,46421
Tennessee,37328,44078
Tennessee,37329,46734
Tennessee,37330,48471
Tennessee,37331,43649
Tennessee,37332,46144
Tennessee,37333,28750
Tennessee,37334,48713
Tennessee,37335,45560
Tennessee,37336,54637
Tennessee,37337,39545
Tennessee,37338,40865
Tennessee,37339,34191
Tennessee,37340,35576
Tennessee,37341,56612
Tennessee,37342,46834
Tennessee,37343,61220
Tennessee,37345,44021
Tennessee,37347,47829
Tennessee,37348,44021
Tennessee,37350,121375
Tennessee,37351,29166
Tennessee,37352,56517
Tennessee,37353,57665
Tennessee,37354,42525
Tennessee,37355,47144
Tennessee,37356,48310
Tennessee,37357,44673
Tennessee,37359,51339
Tennessee,37360,57678
Tennessee,37361,45714
Tennessee,37362,40476
Tennessee,37363,73380
Tennessee,37365,36805
Tennessee,37366,45238
Tennessee,37367,41189
Tennessee,37369,41785
Tennessee,37370,48518
Tennessee,37373,49903
Tennessee,37374,40234
Tennessee,37375,67500
Tennessee,37376,40277
Tennessee,37377,92676
Tennessee,37379,61824
Tennessee,37380,45136
Tennessee,37381,51365
Tennessee,37385,41250
Tennessee,37387,36320
Tennessee,37388,51894
Tennessee,37391,43750
Tennessee,37396,29687
Tennessee,37397,44386
Tennessee,37398,52321
Tennessee,37402,49224
Tennessee,37403,50462
Tennessee,37404,35384
Tennessee,37405,65269
Tennessee,37406,29435
Tennessee,37407,23320
Tennessee,37408,61875
Tennessee,37409,44886
Tennessee,37410,19462
Tennessee,37411,37008
Tennessee,37412,40480
Tennessee,37415,52407
Tennessee,37416,44435
Tennessee,37419,67500
Tennessee,37421,59198
Tennessee,37601,44626
Tennessee,37604,51626
Tennessee,37615,62384
Tennessee,37616,45754
Tennessee,37617,52202
Tennessee,37618,47179
Tennessee,37620,45077
Tennessee,37640,40935
Tennessee,37641,41367
Tennessee,37642,44921
Tennessee,37643,40402
Tennessee,37645,50466
Tennessee,37650,43058
Tennessee,37656,49537
Tennessee,37657,45220
Tennessee,37658,38098
Tennessee,37659,54749
Tennessee,37660,47469
Tennessee,37663,60050
Tennessee,37664,57360
Tennessee,37665,33056
Tennessee,37680,33333
Tennessee,37681,45361
Tennessee,37683,40123
Tennessee,37686,59470
Tennessee,37687,37360
Tennessee,37688,48397
Tennessee,37690,44848
Tennessee,37691,39772
Tennessee,37692,48880
Tennessee,37694,37666
Tennessee,37701,49566
Tennessee,37705,57402
Tennessee,37708,39208
Tennessee,37709,49762
Tennessee,37710,31578
Tennessee,37711,36994
Tennessee,37713,34583
Tennessee,37714,43970
Tennessee,37715,29166
Tennessee,37716,50515
Tennessee,37721,51396
Tennessee,37722,33467
Tennessee,37723,36890
Tennessee,37724,37936
Tennessee,37725,49631
Tennessee,37726,36475
Tennessee,37727,38125
Tennessee,37729,32386
Tennessee,37731,34375
Tennessee,37737,54693
Tennessee,37738,43212
Tennessee,37742,55329
Tennessee,37743,42798
Tennessee,37745,44568
Tennessee,37748,47975
Tennessee,37752,45798
Tennessee,37753,32870
Tennessee,37754,48575
Tennessee,37755,36530
Tennessee,37756,37626
Tennessee,37757,47151
Tennessee,37760,44557
Tennessee,37762,37500
Tennessee,37763,59974
Tennessee,37764,43367
Tennessee,37765,25000
Tennessee,37766,39174
Tennessee,37769,37972
Tennessee,37770,42729
Tennessee,37771,47534
Tennessee,37772,70146
Tennessee,37774,68329
Tennessee,37777,56228
Tennessee,37779,38129
Tennessee,37801,49500
Tennessee,37803,61482
Tennessee,37804,49819
Tennessee,37806,43032
Tennessee,37807,40658
Tennessee,37809,38505
Tennessee,37810,40709
Tennessee,37811,41889
Tennessee,37813,38014
Tennessee,37814,46231
Tennessee,37818,37914
Tennessee,37819,33750
Tennessee,37820,44076
Tennessee,37821,35766
Tennessee,37825,41223
Tennessee,37826,45270
Tennessee,37829,45708
Tennessee,37830,61607
Tennessee,37840,45930
Tennessee,37841,40625
Tennessee,37843,41209
Tennessee,37846,41044
Tennessee,37847,37231
Tennessee,37848,37500
Tennessee,37849,55480
Tennessee,37852,35000
Tennessee,37853,45884
Tennessee,37854,44358
Tennessee,37857,41401
Tennessee,37860,47582
Tennessee,37861,43769
Tennessee,37862,41232
Tennessee,37863,31710
Tennessee,37865,50421
Tennessee,37866,51071
Tennessee,37869,34283
Tennessee,37870,39123
Tennessee,37871,45563
Tennessee,37872,40953
Tennessee,37873,40567
Tennessee,37874,42880
Tennessee,37876,41224
Tennessee,37877,48531
Tennessee,37878,36111
Tennessee,37879,39394
Tennessee,37880,59982
Tennessee,37881,39333
Tennessee,37882,53768
Tennessee,37885,69303
Tennessee,37886,50850
Tennessee,37887,44221
Tennessee,37888,40688
Tennessee,37890,44388
Tennessee,37891,40666
Tennessee,37892,36940
Tennessee,37902,73711
Tennessee,37909,52356
Tennessee,37912,36985
Tennessee,37914,39750
Tennessee,37915,25510
Tennessee,37916,20161
Tennessee,37917,35585
Tennessee,37918,52029
Tennessee,37919,76934
Tennessee,37920,45833
Tennessee,37921,40056
Tennessee,37922,96639
Tennessee,37923,56767
Tennessee,37924,47461
Tennessee,37931,65211
Tennessee,37932,75710
Tennessee,37934,93029
Tennessee,37938,63465
Tennessee,38001,41216
Tennessee,38002,78849
Tennessee,38004,64358
Tennessee,38006,45370
Tennessee,38008,37625
Tennessee,38011,53177
Tennessee,38012,38310
Tennessee,38015,50767
Tennessee,38016,57014
Tennessee,38017,94221
Tennessee,38018,61212
Tennessee,38019,41608
Tennessee,38023,50330
Tennessee,38024,45130
Tennessee,38028,95312
Tennessee,38030,43918
Tennessee,38034,42477
Tennessee,38037,38825
Tennessee,38039,33831
Tennessee,38040,44451
Tennessee,38041,35586
Tennessee,38042,34469
Tennessee,38044,43928
Tennessee,38049,40778
Tennessee,38052,42798
Tennessee,38053,49044
Tennessee,38057,47891
Tennessee,38058,52930
Tennessee,38059,46215
Tennessee,38060,63072
Tennessee,38061,36805
Tennessee,38063,37597
Tennessee,38066,68142
Tennessee,38067,42500
Tennessee,38068,48338
Tennessee,38069,38084
Tennessee,38075,37332
Tennessee,38076,54861
Tennessee,38079,35450
Tennessee,38080,36067
Tennessee,38103,81111
Tennessee,38104,57446
Tennessee,38105,26713
Tennessee,38106,23267
Tennessee,38107,30352
Tennessee,38108,23261
Tennessee,38109,27109
Tennessee,38111,44781
Tennessee,38112,45245
Tennessee,38114,25187
Tennessee,38115,28088
Tennessee,38116,31157
Tennessee,38117,77826
Tennessee,38118,26813
Tennessee,38119,64316
Tennessee,38120,99306
Tennessee,38122,32334
Tennessee,38125,49156
Tennessee,38126,18141
Tennessee,38127,25303
Tennessee,38128,29262
Tennessee,38133,56830
Tennessee,38134,41325
Tennessee,38135,61579
Tennessee,38138,98368
Tennessee,38139,124300
Tennessee,38141,33903
Tennessee,38201,42506
Tennessee,38220,39448
Tennessee,38221,40243
Tennessee,38222,48536
Tennessee,38224,38437
Tennessee,38225,42174
Tennessee,38226,30833
Tennessee,38229,46283
Tennessee,38230,40784
Tennessee,38231,36795
Tennessee,38232,38513
Tennessee,38233,41008
Tennessee,38236,36574
Tennessee,38237,48232
Tennessee,38240,41006
Tennessee,38241,37500
Tennessee,38242,44260
Tennessee,38251,43644
Tennessee,38253,44886
Tennessee,38255,39304
Tennessee,38256,44179
Tennessee,38257,43976
Tennessee,38258,39314
Tennessee,38259,46691
Tennessee,38260,43750
Tennessee,38261,41517
Tennessee,38301,34135
Tennessee,38305,57017
Tennessee,38310,43366
Tennessee,38311,51071
Tennessee,38313,49452
Tennessee,38315,39351
Tennessee,38316,43201
Tennessee,38317,38598
Tennessee,38318,29605
Tennessee,38320,43578
Tennessee,38321,40714
Tennessee,38326,54206
Tennessee,38327,34239
Tennessee,38328,47569
Tennessee,38329,42045
Tennessee,38330,41902
Tennessee,38332,40625
Tennessee,38333,40277
Tennessee,38334,41840
Tennessee,38337,42500
Tennessee,38339,41203
Tennessee,38340,44687
Tennessee,38341,41512
Tennessee,38342,39351
Tennessee,38343,44484
Tennessee,38344,48033
Tennessee,38345,44462
Tennessee,38347,34558
Tennessee,38348,46621
Tennessee,38351,45499
Tennessee,38352,42708
Tennessee,38355,64126
Tennessee,38356,46428
Tennessee,38357,43171
Tennessee,38358,44526
Tennessee,38359,33333
Tennessee,38361,38782
Tennessee,38362,43855
Tennessee,38363,41193
Tennessee,38366,42908
Tennessee,38367,43810
Tennessee,38368,39189
Tennessee,38369,40909
Tennessee,38370,38392
Tennessee,38371,37755
Tennessee,38372,44484
Tennessee,38374,41493
Tennessee,38375,41988
Tennessee,38376,35576
Tennessee,38379,47250
Tennessee,38380,43750
Tennessee,38381,41129
Tennessee,38382,42656
Tennessee,38387,42187
Tennessee,38388,39705
Tennessee,38390,45945
Tennessee,38391,37276
Tennessee,38392,37500
Tennessee,38401,49227
Tennessee,38425,43750
Tennessee,38449,52935
Tennessee,38450,40206
Tennessee,38451,51518
Tennessee,38452,38141
Tennessee,38453,51388
Tennessee,38454,50609
Tennessee,38456,41316
Tennessee,38457,40000
Tennessee,38459,48611
Tennessee,38460,42543
Tennessee,38461,51694
Tennessee,38462,38759
Tennessee,38463,40306
Tennessee,38464,42849
Tennessee,38468,43599
Tennessee,38469,47348
Tennessee,38471,36309
Tennessee,38472,52521
Tennessee,38473,39244
Tennessee,38474,42835
Tennessee,38475,32500
Tennessee,38476,51500
Tennessee,38477,45400
Tennessee,38478,45177
Tennessee,38481,42105
Tennessee,38482,50324
Tennessee,38483,42603
Tennessee,38485,40983
Tennessee,38486,38109
Tennessee,38487,52750
Tennessee,38488,54611
Tennessee,38501,44672
Tennessee,38504,40330
Tennessee,38506,52179
Tennessee,38541,43647
Tennessee,38543,35227
Tennessee,38544,42800
Tennessee,38545,38636
Tennessee,38547,50297
Tennessee,38548,40625
Tennessee,38549,39950
Tennessee,38551,34315
Tennessee,38552,35937
Tennessee,38553,37784
Tennessee,38554,31854
Tennessee,38555,42732
Tennessee,38556,38403
Tennessee,38558,67161
Tennessee,38559,39285
Tennessee,38560,45227
Tennessee,38562,38973
Tennessee,38563,45454
Tennessee,38564,36363
Tennessee,38565,34375
Tennessee,38567,42500
Tennessee,38568,38141
Tennessee,38569,42187
Tennessee,38570,41292
Tennessee,38571,41424
Tennessee,38572,42605
Tennessee,38573,42469
Tennessee,38574,40261
Tennessee,38575,34090
Tennessee,38577,35119
Tennessee,38579,34797
Tennessee,38580,46381
Tennessee,38581,41279
Tennessee,38582,50235
Tennessee,38583,40925
Tennessee,38585,39391
Tennessee,38587,41836
Tennessee,38588,36217
Texas,75001,70121
Texas,75002,81293
Texas,75006,51220
Texas,75007,66867
Texas,75009,85878
Texas,75010,75027
Texas,75013,113459
Texas,75019,102865
Texas,75020,46965
Texas,75021,47983
Texas,75022,120752
Texas,75023,70272
Texas,75024,98662
Texas,75025,94509
Texas,75028,95933
Texas,75032,87973
Texas,75034,102517
Texas,75035,100406
Texas,75038,53014
Texas,75039,91049
Texas,75040,43502
Texas,75041,36549
Texas,75042,34021
Texas,75043,48002
Texas,75044,61307
Texas,75048,78324
Texas,75050,42101
Texas,75051,33472
Texas,75052,52795
Texas,75054,94758
Texas,75056,75227
Texas,75057,41789
Texas,75058,74533
Texas,75060,40170
Texas,75061,37510
Texas,75062,44942
Texas,75063,88349
Texas,75065,66042
Texas,75067,50624
Texas,75068,72030
Texas,75069,61857
Texas,75070,91167
Texas,75071,83233
Texas,75074,56014
Texas,75075,72666
Texas,75076,61652
Texas,75077,87685
Texas,75078,120111
Texas,75080,71768
Texas,75081,60254
Texas,75082,96805
Texas,75087,87386
Texas,75088,69856
Texas,75089,70252
Texas,75090,39739
Texas,75092,55573
Texas,75093,102959
Texas,75094,102804
Texas,75098,68073
Texas,75102,48317
Texas,75103,55555
Texas,75104,54131
Texas,75105,42857
Texas,75109,62716
Texas,75110,41439
Texas,75114,60663
Texas,75115,50599
Texas,75116,41812
Texas,75117,53539
Texas,75119,46430
Texas,75124,49252
Texas,75125,40496
Texas,75126,70605
Texas,75127,39843
Texas,75134,35641
Texas,75135,60150
Texas,75137,50346
Texas,75140,47463
Texas,75141,34695
Texas,75142,50761
Texas,75143,47005
Texas,75144,51453
Texas,75146,41611
Texas,75147,48871
Texas,75148,47036
Texas,75149,40029
Texas,75150,40829
Texas,75152,52500
Texas,75153,35833
Texas,75154,56697
Texas,75155,38851
Texas,75156,46796
Texas,75158,59090
Texas,75159,43892
Texas,75160,48260
Texas,75161,51476
Texas,75163,52717
Texas,75165,55918
Texas,75166,74939
Texas,75167,71608
Texas,75169,47121
Texas,75172,29713
Texas,75173,60207
Texas,75180,32841
Texas,75181,55090
Texas,75182,101083
Texas,75189,66445
Texas,75201,95886
Texas,75202,87734
Texas,75203,32056
Texas,75204,76235
Texas,75205,130864
Texas,75206,76177
Texas,75207,77745
Texas,75208,54166
Texas,75209,99148
Texas,75210,21160
Texas,75211,32515
Texas,75212,27874
Texas,75214,100101
Texas,75215,29093
Texas,75216,25597
Texas,75217,28748
Texas,75218,79092
Texas,75219,82305
Texas,75220,47100
Texas,75223,41460
Texas,75224,33223
Texas,75225,142370
Texas,75226,54419
Texas,75227,32495
Texas,75228,37708
Texas,75229,83209
Texas,75230,103271
Texas,75231,46934
Texas,75232,34251
Texas,75233,37316
Texas,75234,50924
Texas,75235,42824
Texas,75236,36101
Texas,75237,26863
Texas,75238,73738
Texas,75240,48960
Texas,75241,27937
Texas,75243,43049
Texas,75244,86939
Texas,75246,41273
Texas,75247,41818
Texas,75248,88997
Texas,75249,46340
Texas,75251,62767
Texas,75252,79067
Texas,75253,31000
Texas,75254,55425
Texas,75287,53704
Texas,75401,35034
Texas,75402,61997
Texas,75407,49650
Texas,75409,59279
Texas,75410,51510
Texas,75411,48255
Texas,75412,35648
Texas,75414,61278
Texas,75416,47500
Texas,75417,48097
Texas,75418,47500
Texas,75420,48820
Texas,75421,46388
Texas,75422,54583
Texas,75423,55760
Texas,75424,58905
Texas,75426,38750
Texas,75428,40988
Texas,75431,38906
Texas,75432,48908
Texas,75433,49107
Texas,75435,38815
Texas,75436,44969
Texas,75437,55053
Texas,75438,53804
Texas,75439,48684
Texas,75440,53317
Texas,75442,57562
Texas,75446,46031
Texas,75447,51420
Texas,75448,49519
Texas,75449,40773
Texas,75450,35416
Texas,75451,46750
Texas,75452,55874
Texas,75453,52129
Texas,75454,78580
Texas,75455,41882
Texas,75457,50699
Texas,75459,58378
Texas,75460,36078
Texas,75462,62958
Texas,75468,52812
Texas,75469,33928
Texas,75471,43750
Texas,75472,47500
Texas,75473,57343
Texas,75474,46107
Texas,75476,51116
Texas,75477,42948
Texas,75478,41447
Texas,75479,47635
Texas,75480,60685
Texas,75481,44852
Texas,75482,47015
Texas,75486,51213
Texas,75487,43201
Texas,75488,46306
Texas,75490,57476
Texas,75491,55853
Texas,75492,47916
Texas,75494,48960
Texas,75495,69607
Texas,75496,48958
Texas,75497,59023
Texas,75501,40089
Texas,75503,64208
Texas,75550,38257
Texas,75551,49887
Texas,75554,47426
Texas,75555,48464
Texas,75556,48529
Texas,75558,48155
Texas,75559,46280
Texas,75560,40178
Texas,75561,44572
Texas,75563,48660
Texas,75566,41071
Texas,75567,49124
Texas,75568,42708
Texas,75569,40548
Texas,75570,47779
Texas,75571,43482
Texas,75572,44112
Texas,75574,47402
Texas,75601,50175
Texas,75602,37599
Texas,75603,52964
Texas,75604,49873
Texas,75605,66748
Texas,75630,46500
Texas,75631,56014
Texas,75633,57729
Texas,75638,42872
Texas,75639,50558
Texas,75640,58536
Texas,75643,55756
Texas,75644,48054
Texas,75645,52179
Texas,75647,49519
Texas,75650,64143
Texas,75651,53532
Texas,75652,50784
Texas,75654,51192
Texas,75656,44323
Texas,75657,45045
Texas,75661,43137
Texas,75662,50361
Texas,75667,48333
Texas,75668,38125
Texas,75669,52500
Texas,75670,34977
Texas,75672,54750
Texas,75681,47916
Texas,75683,43707
Texas,75684,47765
Texas,75686,45934
Texas,75691,53571
Texas,75692,51187
Texas,75693,60809
Texas,75701,48025
Texas,75702,27831
Texas,75703,67489
Texas,75704,42290
Texas,75705,39973
Texas,75706,38433
Texas,75707,63954
Texas,75708,33855
Texas,75709,55260
Texas,75750,56901
Texas,75751,46015
Texas,75752,54000
Texas,75754,49215
Texas,75755,48222
Texas,75756,48742
Texas,75757,70656
Texas,75758,51716
Texas,75760,46250
Texas,75762,68185
Texas,75763,52968
Texas,75765,55163
Texas,75766,41375
Texas,75770,55862
Texas,75771,60552
Texas,75773,49072
Texas,75778,50193
Texas,75783,50825
Texas,75784,42083
Texas,75785,45698
Texas,75789,54376
Texas,75790,52500
Texas,75791,62935
Texas,75792,44741
Texas,75801,43895
Texas,75803,48365
Texas,75831,55516
Texas,75833,58159
Texas,75835,43668
Texas,75838,60185
Texas,75839,47966
Texas,75840,57359
Texas,75844,51540
Texas,75845,44144
Texas,75846,50943
Texas,75847,48588
Texas,75850,51785
Texas,75851,52750
Texas,75852,46061
Texas,75853,52083
Texas,75855,44191
Texas,75856,35227
Texas,75859,67620
Texas,75860,53263
Texas,75861,46621
Texas,75862,42589
Texas,75901,45068
Texas,75904,47019
Texas,75925,43112
Texas,75926,46306
Texas,75928,40425
Texas,75929,49330
Texas,75930,47177
Texas,75931,61827
Texas,75932,50925
Texas,75933,48790
Texas,75935,42888
Texas,75936,53571
Texas,75937,46010
Texas,75938,46750
Texas,75939,40372
Texas,75941,43275
Texas,75943,50669
Texas,75944,50000
Texas,75946,45680
Texas,75948,54661
Texas,75949,48447
Texas,75951,46275
Texas,75954,53391
Texas,75956,52232
Texas,75959,51013
Texas,75960,45270
Texas,75961,40592
Texas,75964,39835
Texas,75965,57514
Texas,75966,46153
Texas,75968,48666
Texas,75969,49107
Texas,75972,40789
Texas,75973,50386
Texas,75974,44715
Texas,75975,46014
Texas,75977,36500
Texas,75979,46933
Texas,75980,47872
Texas,76001,63694
Texas,76002,56480
Texas,76006,49981
Texas,76008,102367
Texas,76009,47368
Texas,76010,29036
Texas,76011,36445
Texas,76012,64198
Texas,76013,56956
Texas,76014,34033
Texas,76015,47570
Texas,76016,76297
Texas,76017,60639
Texas,76018,47022
Texas,76020,60428
Texas,76021,67056
Texas,76022,49500
Texas,76023,54800
Texas,76028,66812
Texas,76031,46068
Texas,76033,52893
Texas,76034,129078
Texas,76035,80608
Texas,76036,58220
Texas,76039,59478
Texas,76040,47721
Texas,76041,40131
Texas,76043,61060
Texas,76044,60744
Texas,76048,55902
Texas,76049,73597
Texas,76050,61278
Texas,76051,81053
Texas,76052,85662
Texas,76053,46988
Texas,76054,83772
Texas,76055,44891
Texas,76058,50493
Texas,76059,40853
Texas,76060,67934
Texas,76061,56481
Texas,76063,76060
Texas,76064,65948
Texas,76065,76220
Texas,76066,59017
Texas,76067,42682
Texas,76070,72500
Texas,76071,60137
Texas,76073,63132
Texas,76077,65384
Texas,76078,61555
Texas,76082,56437
Texas,76084,48497
Texas,76085,65593
Texas,76086,50000
Texas,76087,79238
Texas,76088,65558
Texas,76092,140926
Texas,76093,52933
Texas,76102,76200
Texas,76103,37558
Texas,76104,30834
Texas,76105,24807
Texas,76106,29318
Texas,76107,76226
Texas,76108,58335
Texas,76109,96638
Texas,76110,46329
Texas,76111,35737
Texas,76112,38003
Texas,76114,39793
Texas,76115,29310
Texas,76116,53478
Texas,76117,36664
Texas,76118,56190
Texas,76119,27900
Texas,76120,43803
Texas,76123,57703
Texas,76126,81005
Texas,76127,31500
Texas,76131,61748
Texas,76132,67380
Texas,76133,47084
Texas,76134,39775
Texas,76135,55213
Texas,76137,57447
Texas,76140,40375
Texas,76148,49674
Texas,76155,49555
Texas,76164,30989
Texas,76177,74540
Texas,76179,67713
Texas,76180,52997
Texas,76182,78849
Texas,76201,33923
Texas,76205,49545
Texas,76207,62500
Texas,76208,63840
Texas,76209,43827
Texas,76210,71766
Texas,76225,60689
Texas,76226,113296
Texas,76227,69641
Texas,76228,52678
Texas,76230,54187
Texas,76233,56857
Texas,76234,65523
Texas,76238,67187
Texas,76239,64130
Texas,76240,51839
Texas,76244,78743
Texas,76245,52564
Texas,76247,67199
Texas,76248,104726
Texas,76249,63459
Texas,76250,76666
Texas,76251,51838
Texas,76252,68838
Texas,76255,50174
Texas,76258,64233
Texas,76259,68002
Texas,76262,98689
Texas,76264,56250
Texas,76265,51215
Texas,76266,61187
Texas,76270,64285
Texas,76271,61130
Texas,76272,62260
Texas,76273,54373
Texas,76301,32215
Texas,76302,49627
Texas,76305,52622
Texas,76306,38893
Texas,76308,60548
Texas,76309,50217
Texas,76310,62011
Texas,76311,34549
Texas,76351,51371
Texas,76354,51689
Texas,76357,51851
Texas,76360,46458
Texas,76363,30357
Texas,76365,55816
Texas,76366,59868
Texas,76367,54457
Texas,76371,44852
Texas,76372,45955
Texas,76374,49314
Texas,76377,49583
Texas,76379,54891
Texas,76380,48500
Texas,76384,44178
Texas,76389,57974
Texas,76401,51774
Texas,76424,45908
Texas,76426,56345
Texas,76427,45161
Texas,76430,58715
Texas,76431,55357
Texas,76432,50707
Texas,76433,64959
Texas,76435,47000
Texas,76436,37500
Texas,76437,47888
Texas,76442,45115
Texas,76443,48611
Texas,76444,44349
Texas,76445,34166
Texas,76446,44253
Texas,76448,49894
Texas,76449,61277
Texas,76450,56283
Texas,76453,73076
Texas,76454,39648
Texas,76455,45220
Texas,76457,52195
Texas,76458,57523
Texas,76460,37500
Texas,76462,67956
Texas,76463,48611
Texas,76464,40277
Texas,76470,37387
Texas,76471,43359
Texas,76472,54166
Texas,76474,47115
Texas,76475,50986
Texas,76476,63665
Texas,76483,53571
Texas,76484,55625
Texas,76486,49292
Texas,76487,62500
Texas,76491,41911
Texas,76501,41766
Texas,76502,63566
Texas,76504,37206
Texas,76511,44565
Texas,76513,60407
Texas,76518,42788
Texas,76519,52173
Texas,76520,43386
Texas,76522,44233
Texas,76524,50700
Texas,76525,40773
Texas,76527,53445
Texas,76528,49705
Texas,76530,50978
Texas,76531,51231
Texas,76534,58035
Texas,76537,53166
Texas,76538,54545
Texas,76539,58550
Texas,76541,28476
Texas,76542,47343
Texas,76543,34309
Texas,76544,32617
Texas,76548,57633
Texas,76549,40762
Texas,76550,51712
Texas,76554,49078
Texas,76556,51293
Texas,76557,49426
Texas,76559,53892
Texas,76561,45833
Texas,76566,37500
Texas,76567,49505
Texas,76569,47787
Texas,76570,44538
Texas,76571,82147
Texas,76574,49641
Texas,76577,58183
Texas,76578,50312
Texas,76579,53305
Texas,76621,54245
Texas,76622,48295
Texas,76624,49549
Texas,76626,54225
Texas,76627,48333
Texas,76629,52528
Texas,76630,55032
Texas,76631,51875
Texas,76632,37500
Texas,76633,71648
Texas,76634,51159
Texas,76635,37239
Texas,76636,54101
Texas,76637,50568
Texas,76638,76136
Texas,76639,44491
Texas,76640,44682
Texas,76641,44696
Texas,76642,52197
Texas,76643,60983
Texas,76645,42701
Texas,76648,46590
Texas,76649,57758
Texas,76651,48768
Texas,76652,50609
Texas,76653,48333
Texas,76655,69604
Texas,76656,48711
Texas,76657,68320
Texas,76660,37500
Texas,76661,34351
Texas,76664,44628
Texas,76665,52213
Texas,76666,37500
Texas,76667,41317
Texas,76670,42763
Texas,76671,46780
Texas,76673,50304
Texas,76676,38970
Texas,76679,46527
Texas,76681,37500
Texas,76682,49695
Texas,76687,58333
Texas,76689,54166
Texas,76690,45408
Texas,76691,55069
Texas,76692,50394
Texas,76693,48913
Texas,76701,38020
Texas,76704,23805
Texas,76705,37063
Texas,76706,41311
Texas,76707,27549
Texas,76708,45844
Texas,76710,50032
Texas,76711,30266
Texas,76712,73300
Texas,76801,45404
Texas,76802,51845
Texas,76821,45454
Texas,76823,44613
Texas,76825,44607
Texas,76827,57638
Texas,76832,55769
Texas,76834,44618
Texas,76837,43644
Texas,76844,50862
Texas,76849,47665
Texas,76852,42045
Texas,76853,48125
Texas,76854,33653
Texas,76856,55138
Texas,76857,47321
Texas,76858,40277
Texas,76859,44145
Texas,76861,55972
Texas,76864,51293
Texas,76866,49000
Texas,76870,37500
Texas,76871,48046
Texas,76872,51339
Texas,76875,53571
Texas,76877,45632
Texas,76878,44485
Texas,76882,32954
Texas,76890,46250
Texas,76901,50301
Texas,76903,35470
Texas,76904,66365
Texas,76905,48974
Texas,76932,58385
Texas,76933,53289
Texas,76934,44940
Texas,76935,76833
Texas,76936,55172
Texas,76937,35416
Texas,76941,73214
Texas,76943,55312
Texas,76945,50506
Texas,76950,59745
Texas,76951,72413
Texas,76957,87500
Texas,77002,104006
Texas,77003,62646
Texas,77004,63742
Texas,77005,145654
Texas,77006,97017
Texas,77007,112765
Texas,77008,106981
Texas,77009,59148
Texas,77010,172443
Texas,77011,30978
Texas,77012,30819
